"Date","Price","Open","High","Low","Vol.","Change %"
"01/24/2024","48,900.0","48,500.0","49,200.0","48,450.0","1.87M","-1.01%"
"01/23/2024","49,400.0","49,500.0","49,800.0","48,650.0","2.18M","-0.80%"
"01/22/2024","49,800.0","49,950.0","50,200.0","48,700.0","2.37M","-0.10%"
"01/19/2024","49,850.0","47,900.0","49,850.0","47,200.0","2.95M","4.95%"
"01/18/2024","47,500.0","46,850.0","47,850.0","46,650.0","2.28M","1.39%"
"01/17/2024","46,850.0","46,550.0","47,000.0","46,300.0","1.46M","-0.11%"
"01/16/2024","46,900.0","46,050.0","46,950.0","46,050.0","1.13M","0.64%"
"01/15/2024","46,600.0","46,050.0","47,000.0","46,050.0","1.34M","1.30%"
"01/12/2024","46,000.0","45,900.0","47,200.0","45,050.0","3.07M","-1.08%"
"01/11/2024","46,500.0","47,200.0","47,250.0","46,200.0","3.39M","-1.90%"
"01/10/2024","47,400.0","46,050.0","47,800.0","46,000.0","2.14M","2.93%"
"01/09/2024","46,050.0","47,000.0","47,000.0","46,050.0","1.74M","-0.75%"
"01/08/2024","46,400.0","44,800.0","46,500.0","44,650.0","1.95M","4.27%"
"01/05/2024","44,500.0","43,700.0","44,950.0","43,700.0","1.33M","1.95%"
"01/04/2024","43,650.0","43,900.0","45,000.0","43,600.0","3.21M","-0.34%"
"01/03/2024","43,800.0","43,400.0","44,100.0","43,000.0","1.56M","1.86%"
"01/02/2024","43,000.0","43,400.0","43,600.0","42,700.0","1.11M","-0.92%"
"12/29/2023","43,400.0","42,700.0","43,400.0","42,300.0","882.10K","1.64%"
"12/28/2023","42,700.0","43,000.0","43,150.0","42,700.0","1.10M","-0.70%"
"12/27/2023","43,000.0","42,800.0","43,200.0","42,800.0","938.90K","0.00%"
"12/26/2023","43,000.0","43,200.0","43,550.0","42,700.0","1.16M","-0.46%"
"12/25/2023","43,200.0","42,500.0","43,300.0","42,000.0","1.17M","1.77%"
"12/22/2023","42,450.0","41,800.0","42,450.0","41,400.0","1.19M","1.56%"
"12/21/2023","41,800.0","40,900.0","41,900.0","40,900.0","1.14M","1.21%"
"12/20/2023","41,300.0","41,900.0","42,000.0","40,800.0","1.02M","0.24%"
"12/19/2023","41,200.0","41,000.0","41,500.0","40,550.0","823.30K","0.49%"
"12/18/2023","41,000.0","41,050.0","41,500.0","40,500.0","678.40K","-1.20%"
"12/15/2023","41,500.0","41,450.0","41,700.0","41,250.0","562.00K","-0.24%"
"12/14/2023","41,600.0","41,650.0","41,800.0","41,300.0","779.80K","0.00%"
"12/13/2023","41,600.0","41,900.0","42,000.0","40,600.0","793.40K","-0.72%"
"12/12/2023","41,900.0","41,500.0","42,050.0","41,200.0","956.50K","1.21%"
"12/11/2023","41,400.0","42,000.0","42,200.0","41,350.0","1.59M","-1.19%"
"12/08/2023","41,900.0","40,600.0","42,000.0","40,600.0","2.41M","3.20%"
"12/07/2023","40,600.0","40,350.0","41,000.0","40,000.0","1.96M","1.50%"
"12/06/2023","40,000.0","39,650.0","40,400.0","39,400.0","1.16M","0.88%"
"12/05/2023","39,650.0","39,800.0","39,900.0","39,400.0","654.40K","-0.38%"
"12/04/2023","39,800.0","39,500.0","39,800.0","39,350.0","711.90K","1.02%"
"12/01/2023","39,400.0","38,900.0","39,500.0","38,850.0","761.10K","1.42%"
"11/30/2023","38,850.0","39,000.0","39,500.0","38,800.0","726.30K","-1.15%"
"11/29/2023","39,300.0","39,000.0","39,300.0","38,900.0","811.80K","1.16%"
"11/28/2023","38,850.0","39,000.0","39,000.0","38,200.0","833.90K","-9.65%"
"11/27/2023","43,000.0","43,650.0","43,650.0","42,800.0","747.60K","-1.49%"
"11/24/2023","43,650.0","43,000.0","43,650.0","42,400.0","811.00K","1.51%"
"11/23/2023","43,000.0","44,000.0","44,000.0","43,000.0","755.30K","-1.38%"
"11/22/2023","43,600.0","43,950.0","44,000.0","43,400.0","738.10K","-0.80%"
"11/21/2023","43,950.0","43,700.0","43,950.0","43,000.0","824.20K","1.85%"
"11/20/2023","43,150.0","42,000.0","43,850.0","42,000.0","809.80K","0.58%"
"11/17/2023","42,900.0","44,000.0","44,000.0","42,550.0","1.21M","-1.94%"
"11/16/2023","43,750.0","44,250.0","44,400.0","43,450.0","970.30K","-0.91%"
"11/15/2023","44,150.0","43,400.0","44,150.0","43,200.0","1.45M","2.67%"
"11/14/2023","43,000.0","42,250.0","43,450.0","42,250.0","1.57M","2.14%"
"11/13/2023","42,100.0","42,200.0","42,700.0","41,950.0","473.90K","-0.24%"
"11/10/2023","42,200.0","42,400.0","42,900.0","42,100.0","627.40K","-1.52%"
"11/09/2023","42,850.0","43,000.0","43,150.0","42,600.0","756.70K","-0.12%"
"11/08/2023","42,900.0","41,650.0","43,000.0","41,550.0","966.70K","2.63%"
"11/07/2023","41,800.0","42,000.0","42,000.0","41,500.0","531.30K","0.00%"
"11/06/2023","41,800.0","41,650.0","42,200.0","41,600.0","586.90K","0.72%"
"11/03/2023","41,500.0","42,250.0","42,250.0","41,500.0","563.40K","-0.36%"
"11/02/2023","41,650.0","40,850.0","41,650.0","40,600.0","690.20K","4.13%"
"11/01/2023","40,000.0","40,900.0","40,900.0","39,700.0","350.90K","-0.50%"
"10/31/2023","40,200.0","41,000.0","41,500.0","40,200.0","545.00K","-1.95%"
"10/30/2023","41,000.0","41,900.0","41,900.0","41,000.0","540.60K","-2.38%"
"10/27/2023","42,000.0","40,550.0","42,000.0","40,200.0","894.50K","3.58%"
"10/26/2023","40,550.0","40,000.0","40,900.0","39,000.0","1.98M","-0.49%"
"10/25/2023","40,750.0","41,300.0","41,600.0","40,750.0","741.80K","-1.33%"
"10/24/2023","41,300.0","40,150.0","41,450.0","40,150.0","915.40K","2.48%"
"10/23/2023","40,300.0","40,300.0","40,500.0","40,100.0","706.80K","-0.49%"
"10/20/2023","40,500.0","40,200.0","40,500.0","39,550.0","978.40K","0.75%"
"10/19/2023","40,200.0","40,200.0","40,600.0","39,700.0","1.17M","0.50%"
"10/18/2023","40,000.0","41,300.0","41,350.0","40,000.0","1.46M","-3.15%"
"10/17/2023","41,300.0","41,900.0","42,200.0","41,300.0","978.50K","-0.84%"
"10/16/2023","41,650.0","42,500.0","42,500.0","41,250.0","973.40K","-2.00%"
"10/13/2023","42,500.0","42,200.0","42,500.0","42,100.0","1.03M","0.83%"
"10/12/2023","42,150.0","42,050.0","42,400.0","41,900.0","1.02M","0.36%"
"10/11/2023","42,000.0","42,500.0","42,500.0","41,750.0","1.12M","-0.12%"
"10/10/2023","42,050.0","42,200.0","42,500.0","41,900.0","876.60K","0.24%"
"10/09/2023","41,950.0","42,200.0","42,300.0","41,800.0","699.80K","-0.59%"
"10/06/2023","42,200.0","41,600.0","42,500.0","41,200.0","555.20K","1.44%"
"10/05/2023","41,600.0","42,500.0","42,850.0","41,550.0","526.10K","-2.12%"
"10/04/2023","42,500.0","41,000.0","42,950.0","41,000.0","892.90K","2.29%"
"10/03/2023","41,550.0","43,650.0","43,750.0","41,550.0","1.34M","-5.46%"
"10/02/2023","43,950.0","44,350.0","44,650.0","43,800.0","688.10K","-0.90%"
"09/29/2023","44,350.0","44,400.0","44,750.0","44,200.0","542.60K","0.00%"
"09/28/2023","44,350.0","44,350.0","44,700.0","44,250.0","695.60K","-0.11%"
"09/27/2023","44,400.0","44,350.0","44,700.0","44,250.0","1.08M","0.11%"
"09/26/2023","44,350.0","45,300.0","45,300.0","44,200.0","1.12M","-1.66%"
"09/25/2023","45,100.0","46,050.0","46,050.0","44,900.0","1.04M","-2.06%"
"09/22/2023","46,050.0","44,800.0","46,050.0","44,200.0","1.82M","1.88%"
"09/21/2023","45,200.0","45,700.0","46,050.0","45,100.0","915.20K","-1.09%"
"09/20/2023","45,700.0","45,200.0","45,700.0","45,100.0","673.30K","1.11%"
"09/19/2023","45,200.0","45,800.0","46,150.0","45,000.0","1.19M","-1.20%"
"09/18/2023","45,750.0","47,000.0","47,000.0","45,300.0","1.45M","-2.24%"
"09/15/2023","46,800.0","47,000.0","47,400.0","46,800.0","1.05M","0.11%"
"09/14/2023","46,750.0","47,000.0","47,900.0","46,750.0","1.87M","-0.53%"
"09/13/2023","47,000.0","47,100.0","47,350.0","46,500.0","1.20M","0.00%"
"09/12/2023","47,000.0","46,750.0","47,000.0","46,400.0","991.70K","1.08%"
"09/11/2023","46,500.0","47,400.0","47,400.0","46,000.0","967.20K","-1.06%"
"09/08/2023","47,000.0","47,500.0","47,550.0","46,950.0","1.60M","-0.74%"
"09/07/2023","47,350.0","47,500.0","48,150.0","47,200.0","1.17M","0.11%"
"09/06/2023","47,300.0","47,700.0","47,700.0","47,150.0","1.18M","-0.42%"
"09/05/2023","47,500.0","47,000.0","47,700.0","47,000.0","1.36M","1.17%"
"08/31/2023","46,950.0","46,350.0","46,950.0","46,300.0","1.67M","1.62%"
"08/30/2023","46,200.0","46,000.0","46,600.0","45,800.0","1.12M","0.87%"
"08/29/2023","45,800.0","45,400.0","46,100.0","45,350.0","1.36M","0.88%"
"08/28/2023","45,400.0","45,350.0","45,900.0","45,300.0","740.30K","0.44%"
"08/25/2023","45,200.0","45,800.0","45,800.0","45,050.0","1.17M","-1.31%"
"08/24/2023","45,800.0","45,700.0","46,100.0","45,350.0","1.36M","0.22%"
"08/23/2023","45,700.0","46,200.0","46,200.0","45,400.0","1.36M","-0.22%"
"08/22/2023","45,800.0","44,900.0","45,950.0","44,500.0","1.29M","0.44%"
"08/21/2023","45,600.0","44,600.0","46,850.0","44,500.0","1.81M","3.17%"
"08/18/2023","44,200.0","47,100.0","47,100.0","45,000.0","2.39M","-6.16%"
"08/17/2023","47,100.0","47,500.0","47,700.0","47,100.0","1.67M","-0.84%"
"08/16/2023","47,500.0","46,950.0","47,600.0","46,900.0","1.35M","1.06%"
"08/15/2023","47,000.0","47,400.0","47,600.0","46,850.0","1.66M","-1.26%"
"08/14/2023","47,600.0","47,000.0","47,650.0","46,650.0","2.12M","1.93%"
"08/11/2023","46,700.0","46,500.0","46,900.0","45,600.0","2.10M","0.43%"
"08/10/2023","46,500.0","48,200.0","48,400.0","46,500.0","2.61M","-3.53%"
"08/09/2023","48,200.0","48,650.0","48,800.0","48,050.0","1.80M","-0.92%"
"08/08/2023","48,650.0","48,900.0","49,450.0","48,550.0","2.10M","-0.41%"
"08/07/2023","48,850.0","48,700.0","49,450.0","48,450.0","2.00M","0.93%"
"08/04/2023","48,400.0","48,500.0","48,900.0","48,200.0","2.20M","-0.31%"
"08/03/2023","48,550.0","49,100.0","49,150.0","48,400.0","2.09M","-1.12%"
"08/02/2023","49,100.0","48,200.0","49,300.0","48,150.0","2.36M","1.87%"
"08/01/2023","48,200.0","47,550.0","49,500.0","47,200.0","3.81M","2.12%"
"07/31/2023","47,200.0","47,000.0","47,450.0","46,700.0","1.87M","1.07%"
"07/28/2023","46,700.0","46,700.0","47,300.0","46,400.0","1.75M","0.00%"
"07/27/2023","46,700.0","47,300.0","47,400.0","46,650.0","1.37M","-1.37%"
"07/26/2023","47,350.0","47,150.0","48,050.0","47,150.0","2.33M","0.42%"
"07/25/2023","47,150.0","46,750.0","47,200.0","46,700.0","1.62M","0.75%"
"07/24/2023","46,800.0","46,900.0","47,600.0","46,800.0","1.97M","0.11%"
"07/21/2023","46,750.0","46,250.0","46,750.0","46,100.0","1.42M","1.08%"
"07/20/2023","46,250.0","46,200.0","46,400.0","45,850.0","934.60K","0.00%"
"07/19/2023","46,250.0","46,900.0","46,900.0","45,850.0","2.33M","-0.96%"
"07/18/2023","46,700.0","46,200.0","46,700.0","46,200.0","1.67M","1.08%"
"07/17/2023","46,200.0","46,750.0","47,100.0","46,200.0","2.23M","-1.18%"
"07/14/2023","46,750.0","46,900.0","47,650.0","46,050.0","2.61M","-0.32%"
"07/13/2023","46,900.0","46,900.0","47,500.0","46,550.0","1.88M","0.43%"
"07/12/2023","46,700.0","46,950.0","47,150.0","46,150.0","2.33M","0.32%"
"07/11/2023","46,550.0","47,200.0","47,400.0","46,500.0","2.62M","-0.85%"
"07/10/2023","46,950.0","44,400.0","46,950.0","44,200.0","4.62M","5.98%"
"07/07/2023","44,300.0","43,700.0","44,300.0","43,700.0","880.10K","0.80%"
"07/06/2023","43,950.0","44,200.0","44,650.0","43,600.0","1.34M","-0.90%"
"07/05/2023","44,350.0","44,200.0","44,750.0","44,050.0","1.29M","0.80%"
"07/04/2023","44,000.0","44,400.0","44,550.0","43,750.0","1.18M","-1.12%"
"07/03/2023","44,500.0","43,900.0","44,500.0","43,700.0","1.09M","2.65%"
"06/30/2023","43,350.0","44,500.0","44,800.0","43,350.0","975.00K","-2.58%"
"06/29/2023","44,500.0","45,400.0","45,900.0","44,500.0","1.58M","-1.87%"
"06/28/2023","45,350.0","44,300.0","45,350.0","44,150.0","2.34M","2.37%"
"06/27/2023","44,300.0","44,100.0","44,450.0","44,000.0","793.80K","0.00%"
"06/26/2023","44,300.0","44,500.0","44,850.0","43,900.0","1.23M","0.00%"
"06/23/2023","44,300.0","43,900.0","44,950.0","43,700.0","1.91M","0.80%"
"06/22/2023","43,950.0","43,700.0","44,050.0","43,400.0","1.28M","1.27%"
"06/21/2023","43,400.0","43,500.0","44,000.0","43,300.0","812.80K","-0.23%"
"06/20/2023","43,500.0","43,450.0","43,500.0","43,150.0","812.70K","0.46%"
"06/19/2023","43,300.0","43,800.0","43,850.0","43,300.0","796.00K","-0.92%"
"06/16/2023","43,700.0","44,300.0","44,500.0","43,650.0","1.44M","-0.34%"
"06/15/2023","43,850.0","43,900.0","44,200.0","43,700.0","823.40K","-0.34%"
"06/14/2023","44,000.0","44,600.0","44,700.0","44,000.0","1.33M","-0.79%"
"06/13/2023","44,350.0","43,700.0","44,500.0","43,650.0","1.33M","1.60%"
"06/12/2023","43,650.0","43,600.0","43,650.0","43,000.0","1.13M","0.46%"
"06/09/2023","43,450.0","43,800.0","44,050.0","43,100.0","1.29M","-0.57%"
"06/08/2023","43,700.0","44,400.0","44,500.0","43,700.0","1.66M","-1.47%"
"06/07/2023","44,350.0","44,800.0","44,900.0","44,350.0","967.70K","-1.00%"
"06/06/2023","44,800.0","45,000.0","45,000.0","44,300.0","846.10K","0.22%"
"06/05/2023","44,700.0","44,900.0","45,350.0","44,700.0","959.10K","0.00%"
"06/02/2023","44,700.0","44,000.0","44,900.0","44,000.0","1.20M","1.82%"
"06/01/2023","43,900.0","44,000.0","44,000.0","43,650.0","617.90K","-0.23%"
"05/31/2023","44,000.0","43,800.0","44,000.0","43,550.0","770.80K","0.46%"
"05/30/2023","43,800.0","44,000.0","44,000.0","43,600.0","800.80K","-0.23%"
"05/29/2023","43,900.0","43,950.0","43,950.0","43,400.0","668.10K","1.15%"
"05/26/2023","43,400.0","44,100.0","44,100.0","43,400.0","544.80K","-0.80%"
"05/25/2023","43,750.0","43,500.0","44,000.0","43,450.0","655.40K","0.57%"
"05/24/2023","43,500.0","44,000.0","44,000.0","43,500.0","767.10K","-0.80%"
"05/23/2023","43,850.0","44,900.0","44,900.0","43,850.0","753.50K","-1.24%"
"05/22/2023","44,400.0","44,400.0","44,950.0","44,400.0","607.80K","0.00%"
"05/19/2023","44,400.0","44,600.0","44,950.0","44,300.0","603.20K","-0.56%"
"05/18/2023","44,650.0","44,900.0","44,950.0","44,500.0","514.70K","-0.33%"
"05/17/2023","44,800.0","45,000.0","45,100.0","44,800.0","865.90K","-0.44%"
"05/16/2023","45,000.0","45,100.0","45,100.0","44,750.0","429.20K","0.22%"
"05/15/2023","44,900.0","46,000.0","46,000.0","44,900.0","435.50K","-0.22%"
"05/12/2023","45,000.0","45,000.0","45,100.0","44,550.0","428.30K","0.00%"
"05/11/2023","45,000.0","45,000.0","45,250.0","44,800.0","510.50K","0.00%"
"05/10/2023","45,000.0","45,300.0","45,300.0","44,500.0","595.00K","-0.22%"
"05/09/2023","45,100.0","44,700.0","45,350.0","44,700.0","650.90K","0.89%"
"05/08/2023","44,700.0","43,550.0","45,500.0","43,550.0","1.13M","2.88%"
"05/05/2023","43,450.0","43,800.0","43,850.0","43,450.0","296.50K","-0.69%"
"05/04/2023","43,750.0","43,500.0","44,200.0","43,300.0","376.50K","0.57%"
"04/28/2023","43,500.0","43,950.0","44,100.0","43,500.0","414.60K","-0.91%"
"04/27/2023","43,900.0","44,100.0","44,100.0","43,500.0","163.10K","-0.45%"
"04/26/2023","44,100.0","43,500.0","44,300.0","43,200.0","405.10K","1.26%"
"04/25/2023","43,550.0","43,600.0","43,900.0","43,150.0","539.20K","-0.34%"
"04/24/2023","43,700.0","44,200.0","44,200.0","43,700.0","462.90K","-1.13%"
"04/21/2023","44,200.0","44,600.0","44,600.0","44,200.0","354.50K","-0.90%"
"04/20/2023","44,600.0","44,350.0","44,600.0","44,150.0","256.90K","0.45%"
"04/19/2023","44,400.0","44,750.0","44,750.0","44,200.0","452.10K","-0.45%"
"04/18/2023","44,600.0","44,800.0","45,000.0","44,300.0","639.70K","-0.89%"
"04/17/2023","45,000.0","44,450.0","45,100.0","44,400.0","716.60K","1.24%"
"04/14/2023","44,450.0","45,000.0","45,000.0","44,450.0","618.70K","-1.11%"
"04/13/2023","44,950.0","44,400.0","45,000.0","44,400.0","779.00K","1.24%"
"04/12/2023","44,400.0","44,500.0","44,800.0","44,200.0","775.50K","0.00%"
"04/11/2023","44,400.0","44,450.0","44,650.0","44,150.0","1.23M","-0.67%"
"04/10/2023","44,700.0","45,800.0","45,800.0","44,700.0","1.81M","-2.08%"
"04/07/2023","45,650.0","45,750.0","46,000.0","45,500.0","731.90K","-0.76%"
"04/06/2023","46,000.0","45,500.0","46,500.0","45,300.0","1.51M","1.10%"
"04/05/2023","45,500.0","46,000.0","46,300.0","45,300.0","1.36M","-1.09%"
"04/04/2023","46,000.0","45,900.0","46,150.0","45,700.0","889.60K","0.22%"
"04/03/2023","45,900.0","46,650.0","46,800.0","45,800.0","1.26M","-0.65%"
"03/31/2023","46,200.0","46,200.0","47,000.0","46,050.0","643.70K","0.00%"
"03/30/2023","46,200.0","46,250.0","46,600.0","46,200.0","699.70K","0.00%"
"03/29/2023","46,200.0","46,000.0","46,350.0","45,550.0","303.10K","0.43%"
"03/28/2023","46,000.0","46,500.0","46,800.0","46,000.0","504.00K","0.00%"
"03/27/2023","46,000.0","45,550.0","46,150.0","45,000.0","672.20K","0.99%"
"03/24/2023","45,550.0","45,900.0","46,300.0","45,500.0","364.60K","-0.76%"
"03/23/2023","45,900.0","45,300.0","46,000.0","45,300.0","414.90K","-0.43%"
"03/22/2023","46,100.0","45,750.0","46,200.0","45,450.0","560.80K","1.65%"
"03/21/2023","45,350.0","45,400.0","45,750.0","44,800.0","741.60K","0.00%"
"03/20/2023","45,350.0","46,000.0","46,000.0","45,000.0","585.80K","-2.05%"
"03/17/2023","46,300.0","47,000.0","47,000.0","46,000.0","310.70K","0.11%"
"03/16/2023","46,250.0","46,050.0","46,900.0","46,050.0","875.70K","-1.18%"
"03/15/2023","46,800.0","46,000.0","47,400.0","45,450.0","628.40K","3.88%"
"03/14/2023","45,050.0","46,100.0","46,350.0","44,750.0","1.44M","-2.59%"
"03/13/2023","46,250.0","46,600.0","46,900.0","46,250.0","933.70K","-1.91%"
"03/10/2023","47,150.0","47,450.0","47,450.0","46,950.0","862.20K","-1.05%"
"03/09/2023","47,650.0","48,000.0","48,000.0","47,050.0","1.17M","-0.73%"
"03/08/2023","48,000.0","46,400.0","48,000.0","45,900.0","1.23M","2.35%"
"03/07/2023","46,900.0","45,500.0","47,100.0","45,500.0","1.63M","2.40%"
"03/06/2023","45,800.0","45,900.0","47,000.0","45,300.0","864.90K","-0.22%"
"03/03/2023","45,900.0","46,400.0","46,500.0","45,250.0","735.40K","-1.08%"
"03/02/2023","46,400.0","45,650.0","46,500.0","45,400.0","976.20K","1.64%"
"03/01/2023","45,650.0","44,000.0","45,650.0","43,800.0","740.90K","3.51%"
"02/28/2023","44,100.0","44,250.0","44,600.0","44,050.0","257.60K","-0.34%"
"02/27/2023","44,250.0","44,500.0","44,500.0","43,600.0","939.20K","-0.78%"
"02/24/2023","44,600.0","45,050.0","45,550.0","44,400.0","497.90K","-2.09%"
"02/23/2023","45,550.0","44,950.0","45,550.0","43,700.0","1.28M","1.22%"
"02/22/2023","45,000.0","45,850.0","46,000.0","45,000.0","994.10K","-2.70%"
"02/21/2023","46,250.0","47,200.0","47,300.0","46,250.0","996.60K","-2.01%"
"02/20/2023","47,200.0","45,800.0","47,350.0","45,800.0","1.51M","3.06%"
"02/17/2023","45,800.0","45,000.0","45,800.0","44,950.0","1.49M","1.78%"
"02/16/2023","45,000.0","44,700.0","45,000.0","44,000.0","1.07M","2.27%"
"02/15/2023","44,000.0","43,150.0","44,450.0","43,150.0","604.60K","1.38%"
"02/14/2023","43,400.0","44,500.0","44,500.0","43,300.0","1.33M","-2.25%"
"02/13/2023","44,400.0","42,950.0","44,400.0","42,950.0","1.59M","3.38%"
"02/10/2023","42,950.0","44,400.0","44,550.0","42,950.0","1.40M","-2.39%"
"02/09/2023","44,000.0","44,500.0","45,000.0","44,000.0","1.18M","-1.12%"
"02/08/2023","44,500.0","43,900.0","45,250.0","43,900.0","1.80M","1.60%"
"02/07/2023","43,800.0","45,000.0","45,350.0","43,700.0","1.57M","-2.67%"
"02/06/2023","45,000.0","43,300.0","45,000.0","42,900.0","1.75M","3.81%"
"02/03/2023","43,350.0","43,500.0","43,800.0","43,150.0","1.38M","0.46%"
"02/02/2023","43,150.0","42,750.0","43,600.0","42,100.0","2.86M","0.82%"
"02/01/2023","42,800.0","45,350.0","45,500.0","42,600.0","2.51M","-5.10%"
"01/31/2023","45,100.0","44,250.0","45,100.0","43,550.0","1.64M","1.35%"
"01/30/2023","44,500.0","44,000.0","44,900.0","44,000.0","1.21M","-0.11%"
"01/27/2023","44,550.0","46,500.0","46,600.0","44,500.0","1.73M","-3.05%"
"01/19/2023","45,950.0","45,100.0","46,300.0","44,950.0","1.66M","1.88%"
"01/18/2023","45,100.0","44,900.0","45,550.0","44,800.0","1.83M","0.33%"
"01/17/2023","44,950.0","45,000.0","45,300.0","44,600.0","1.50M","0.56%"
"01/16/2023","44,700.0","42,000.0","44,700.0","41,950.0","4.74M","6.94%"
"01/13/2023","41,800.0","41,600.0","42,200.0","41,600.0","1.63M","0.84%"
"01/12/2023","41,450.0","41,350.0","41,950.0","41,000.0","708.20K","0.48%"
"01/11/2023","41,250.0","41,600.0","42,200.0","40,900.0","1.53M","-0.12%"
"01/10/2023","41,300.0","41,600.0","41,700.0","40,750.0","924.00K","0.73%"
"01/09/2023","41,000.0","42,200.0","42,200.0","40,850.0","1.33M","-1.56%"
"01/06/2023","41,650.0","40,750.0","42,450.0","40,600.0","3.40M","2.21%"
"01/05/2023","40,750.0","41,000.0","41,100.0","40,250.0","1.18M","-0.12%"
"01/04/2023","40,800.0","41,200.0","42,200.0","40,400.0","2.07M","-0.97%"
"01/03/2023","41,200.0","39,300.0","41,200.0","39,050.0","1.73M","6.74%"
"12/30/2022","38,600.0","40,250.0","41,500.0","38,600.0","2.62M","-3.50%"
"12/29/2022","40,000.0","42,000.0","42,100.0","40,000.0","1.27M","-4.53%"
"12/28/2022","41,900.0","40,100.0","42,400.0","39,600.0","3.69M","4.75%"
"12/27/2022","40,000.0","38,800.0","40,000.0","38,700.0","1.50M","3.09%"
"12/26/2022","38,800.0","39,000.0","39,100.0","38,750.0","1.26M","-0.51%"
"12/23/2022","39,000.0","39,500.0","39,500.0","39,000.0","690.60K","0.00%"
"12/22/2022","39,000.0","38,850.0","39,900.0","38,750.0","1.34M","1.04%"
"12/21/2022","38,600.0","38,850.0","39,600.0","38,450.0","1.43M","0.26%"
"12/20/2022","38,500.0","38,800.0","39,000.0","37,500.0","1.65M","-0.77%"
"12/19/2022","38,800.0","38,800.0","40,500.0","38,800.0","1.92M","-0.26%"
"12/16/2022","38,900.0","38,650.0","39,500.0","38,650.0","1.00M","-0.26%"
"12/15/2022","39,000.0","38,600.0","39,850.0","38,600.0","1.46M","0.52%"
"12/14/2022","38,800.0","39,700.0","39,700.0","38,800.0","659.40K","0.26%"
"12/13/2022","38,700.0","38,050.0","39,500.0","38,050.0","1.71M","1.57%"
